,App,Category,Rating,Reviews,Size_1,Installs_1,Type,Price,Content_Rating,Genres,Last_Updated,Current Ver,Installs,Size,size_kb
6984,World of Warriors: Duel,GAME,4.3,25952,36M,"500,000+",Free,0,Everyone 10+,Action,07-09-2015,1,500000,36,FALSE
6985,Trinomial Factoring Wizard,TOOLS,4,22,82k,"1,000+",Paid,0.99,Everyone,Tools,10-10-2014,2,1000,0.082,TRUE
6986,Driving Zone,GAME,4.2,51791,57M,"1,000,000+",Free,0,Everyone,Racing,06-06-2018,1,1000000,57,FALSE
6988,Quadratic Equation Solver with Steps and Graphs,FAMILY,4.7,513,9.8M,"50,000+",Free,0,Everyone,Education,14-12-2017,1,50000,9.8,FALSE
6989,Color by Number – New Coloring Book,GAME,4.7,142308,24M,"5,000,000+",Free,0,Everyone 10+,Board,01-08-2018,2,5000000,24,FALSE
6990,Car Race by Fun Games For Free,GAME,4.3,54221,47M,"1,000,000+",Free,0,Everyone,Racing,15-06-2013,1,1000000,47,FALSE
6991,Adult Color By Number Book: Number Coloring Pages,FAMILY,4.2,2231,37M,"500,000+",Free,0,Everyone,Entertainment,23-07-2018,2,500000,37,FALSE
6992,Glitter Color By Number - Glitter Number Coloring,FAMILY,3.5,1380,6.9M,"500,000+",Free,0,Everyone,Entertainment,18-07-2018,1,500000,6.9,FALSE
6993,Sandbox - Color by Number Coloring Pages,FAMILY,4.7,412744,10M,"10,000,000+",Free,0,Everyone,Entertainment;Creativity,19-07-2018,0,10000000,10,FALSE
6994,Sandbox Art-Sandbox Color by Number Coloring Pages,FAMILY,4.7,12784,15M,"1,000,000+",Free,0,Everyone,Entertainment,04-08-2018,1,1000000,15,FALSE
6995,One Today by Google,LIFESTYLE,4.5,2586,9.4M,"100,000+",Free,0,Everyone,Lifestyle,17-12-2015,1,100000,9.4,FALSE
6996,Art Pixel Coloring. Color by Number.,FAMILY,4.5,992,49M,"100,000+",Free,0,Teen,Entertainment,02-08-2018,1,100000,49,FALSE
6997,Color By Number - Sandbox Pixel Coloring Book,FAMILY,4.7,24557,24M,"1,000,000+",Free,0,Everyone,Casual;Creativity,03-08-2018,1,1000000,24,FALSE
6998,PixelDot - Color by Number Sandbox Pixel Art,FAMILY,4.6,16041,7.3M,"1,000,000+",Free,0,Everyone,Entertainment,05-07-2018,1,1000000,7.3,FALSE
6999,Slot Machines by IGG,GAME,4.6,267229,24M,"10,000,000+",Free,0,Teen,Casino,28-05-2018,1,10000000,24,FALSE
7000,PixPanda - Color by Number Pixel Art Coloring Book,FAMILY,4.9,55723,14M,"1,000,000+",Free,0,Everyone,Entertainment,04-06-2018,3,1000000,14,FALSE
7003,Photo Editor by Aviary,PHOTOGRAPHY,4.4,1490722,21M,"50,000,000+",Free,0,Everyone,Photography,19-07-2018,4,50000000,21,FALSE
7004,No.Color – Color by Number,FAMILY,4.4,23474,8.8M,"5,000,000+",Free,0,Everyone,Casual;Creativity,26-07-2018,1,5000000,8.8,FALSE
7005,PixBox Coloring - Color by number Sandbox,FAMILY,4.5,12293,4.0M,"1,000,000+",Free,0,Everyone,Entertainment,06-05-2018,1,1000000,4,FALSE
7007,Pixelmania - Color by number & create pixel art,FAMILY,4.4,3588,18M,"500,000+",Free,0,Everyone,Entertainment,25-02-2018,1,500000,18,FALSE
7008,Valentines love color by number-Pixel art coloring,FAMILY,4.4,767,18M,"100,000+",Free,0,Everyone,Entertainment,23-02-2018,1,100000,18,FALSE
7009,Rized ‼️ Color By Number & Pixel Coloring Book,FAMILY,3,1279,13M,"100,000+",Free,0,Everyone,Casual,13-06-2018,1,100000,13,FALSE
7010,Pixyfy: coloring by number coloring book,FAMILY,4.8,22290,13M,"500,000+",Free,0,Everyone,Puzzle,05-08-2018,18,500000,13,FALSE
7011,Draw Color by Number - Sandbox Pixel Art,FAMILY,4.7,34279,24M,"1,000,000+",Free,0,Everyone,Casual;Creativity,02-08-2018,1,1000000,24,FALSE
7013,Tattoo Color By Number Draw Book Page Pixel Art,FAMILY,4,309,25M,"100,000+",Free,0,Everyone,Entertainment,02-05-2018,1,100000,25,FALSE
7014,SegPlay Mobile Paint by Number,FAMILY,3.7,1478,43M,"100,000+",Free,0,Everyone,Casual,22-04-2017,4,100000,43,FALSE
7015,Paint By Number,FAMILY,3.5,807,4.6M,"500,000+",Free,0,Everyone,Casual,01-05-2018,1,500000,4.6,FALSE
7016,Color by Disney,FAMILY,2.7,5706,47M,"500,000+",Free,0,Everyone,Entertainment,13-07-2017,1,500000,47,FALSE
7017,Bingo by IGG: Top Bingo+Slots!,GAME,4.7,183343,20M,"5,000,000+",Free,0,Teen,Casino,28-05-2018,1,5000000,20,FALSE
7018,Painting By Numbers,FAMILY,4.1,213,26M,"50,000+",Free,0,Everyone,Puzzle;Brain Games,08-06-2018,1,50000,26,FALSE
7019,3D Color by Number with Voxels,FAMILY,4.5,5481,69M,"500,000+",Free,0,Everyone,Entertainment,07-07-2018,1,500000,69,FALSE
7020,Butterfly Pixel Art - coloring by number,FAMILY,4.6,769,13M,"100,000+",Free,0,Everyone,Entertainment,04-04-2018,1,100000,13,FALSE
7021,Best Hairstyles step by step,BEAUTY,4.5,45452,9.2M,"5,000,000+",Free,0,Everyone,Beauty,19-07-2018,1,5000000,9.2,FALSE
7022,Halloween Sandbox Number Coloring- Color By Number,FAMILY,4.4,289,19M,"100,000+",Free,0,Everyone,Entertainment,17-02-2018,1,100000,19,FALSE
7023,"Fiesta by Tango - Find, Meet and Make New Friends",SOCIAL,4.3,112223,34M,"1,000,000+",Free,0,Mature 17+,Social,05-07-2018,5,1000000,34,FALSE
7025,"Pixel art pro-Sand box,paint by number,number draw",FAMILY,4.5,2442,13M,"100,000+",Free,0,Everyone,Casual;Brain Games,06-07-2018,2,100000,13,FALSE
7026,Color by Number: Pixel Art,FAMILY,4.6,12034,34M,"1,000,000+",Free,0,Everyone,Entertainment,26-05-2018,4,1000000,34,FALSE
7027,UNICORN - Color By Number & Pixel Art Coloring,FAMILY,4.7,8264,24M,"500,000+",Free,0,Everyone,Art & Design;Creativity,02-08-2018,1,500000,24,FALSE
7028,FunnyPixels - Color by number Sandbox,FAMILY,4.6,1977,3.8M,"100,000+",Free,0,Everyone,Entertainment,21-02-2018,1,100000,3.8,FALSE
7029,Color By Numbers - Art Game for Kids and Adults,FAMILY,3.1,305,8.3M,"100,000+",Free,0,Everyone,Educational;Brain Games,07-07-2016,3,100000,8.3,FALSE
7030,Elmo Calls by Sesame Street,FAMILY,3.9,6903,25M,"1,000,000+",Free,0,Everyone,Educational;Pretend Play,31-01-2018,2,1000000,25,FALSE
7031,Voxel - 3D Color by Number & Pixel Coloring Book,GAME,4.7,62561,53M,"1,000,000+",Free,0,Everyone,Board,31-07-2018,2,1000000,53,FALSE
7032,No.Diamond – Colors by Number,FAMILY,4.6,9016,24M,"1,000,000+",Free,0,Everyone,Entertainment;Creativity,06-08-2018,0,1000000,24,FALSE
7033,BZ Reminder,BUSINESS,4.7,41625,5.4M,"1,000,000+",Free,0,Everyone,Business,21-12-2017,2,1000000,5.4,FALSE
7035,420 BZ Budeze Delivery,MEDICAL,5,2,11M,100+,Free,0,Mature 17+,Medical,06-06-2018,1,100,11,FALSE
7036,Weather BZ,WEATHER,4.4,8433,5.6M,"100,000+",Free,0,Everyone,Weather,06-06-2018,5,100000,5.6,FALSE
7037,BZ Reminder PRO,BUSINESS,4.8,726,5.4M,"1,000+",Paid,3.99,Everyone,Business,20-12-2017,2,1000,5.4,FALSE
7039,Evasion.bz,SOCIAL,4.1,8,4.4M,100+,Free,0,Teen,Social,14-07-2017,0,100,4.4,FALSE
7041,BZ-Smart,NEWS_AND_MAGAZINES,4.3,828,8.2M,"10,000+",Free,0,Everyone,News & Magazines,10-10-2017,1,10000,8.2,FALSE
7042,BZ Zombie VR,GAME,4.4,12,98M,"1,000+",Free,0,Mature 17+,Action,07-02-2018,1,1000,98,FALSE
7043,BZ Conferencing,TOOLS,4.7,7,29M,"1,000+",Free,0,Everyone,Tools,27-06-2018,3,1000,29,FALSE
7044,GITZ.bz,SHOPPING,4,4,2.4M,10+,Free,0,Everyone,Shopping,04-08-2017,1,10,2.4,FALSE
7045,Berner Zeitung,NEWS_AND_MAGAZINES,3.4,736,8.5M,"50,000+",Free,0,Teen,News & Magazines,03-08-2018,7,50000,8.5,FALSE
7046,BZ Fingers,GAME,4.6,15,3.2M,50+,Free,0,Everyone,Arcade,05-07-2017,1,50,3.2,FALSE
7048,bz Basellandschaftliche News,NEWS_AND_MAGAZINES,2.8,33,33M,"1,000+",Free,0,Everyone,News & Magazines,06-06-2018,1,1000,33,FALSE
7050,24/7 BZ Reis,TRAVEL_AND_LOCAL,3.1,421,53M,"100,000+",Free,0,Everyone,Travel & Local,09-03-2018,4,100000,53,FALSE
7052,Badische Zeitung,NEWS_AND_MAGAZINES,3.9,262,22M,"10,000+",Free,0,Everyone,News & Magazines,26-06-2018,5,10000,22,FALSE
7054,bz Baselland E-Paper,NEWS_AND_MAGAZINES,4.2,69,25M,"5,000+",Free,0,Everyone,News & Magazines,24-08-2017,5,5000,25,FALSE
7055,BZWBK24 mobile,FINANCE,4.5,64983,39M,"1,000,000+",Free,0,Everyone,Finance,18-06-2018,5,1000000,39,FALSE
7057,BZ Vesper-App,TRAVEL_AND_LOCAL,4.1,60,13M,"1,000+",Free,0,Everyone,Travel & Local,06-08-2015,1,1000,13,FALSE
7059,Dragon BZ Super Wallpapers,FAMILY,4.2,12,13M,"1,000+",Free,0,Everyone,Entertainment,16-01-2018,1,1000,13,FALSE
7062,Südtirol2Go,MAPS_AND_NAVIGATION,3.3,555,31M,"50,000+",Free,0,Everyone,Maps & Navigation,20-12-2017,2,50000,31,FALSE
7063,TFO BZ Lessons,FAMILY,4.4,75,3.7M,500+,Free,0,Everyone,Education,28-04-2017,2,500,3.7,FALSE
7065,City Driving Jeep Mania: Parking Passion 2018,FAMILY,4.4,36,24M,"10,000+",Free,0,Everyone,Simulation,14-06-2018,1,10000,24,FALSE
7066,Sniper Gun Shot 3D: Impossible Missions,GAME,4.6,20,34M,100+,Free,0,Mature 17+,Action,04-05-2018,1,100,34,FALSE
7067,ePN Cashback AliExpress,SHOPPING,4.4,19212,6.9M,"500,000+",Free,0,Everyone,Shopping,03-08-2018,0,500000,6.9,FALSE
7068,Elite Commando Shooting War,GAME,4.5,14,45M,100+,Free,0,Teen,Action,29-06-2018,1,100,45,FALSE
7069,Restaurantführer Südbaden,TRAVEL_AND_LOCAL,4.1,46,12M,"1,000+",Free,0,Everyone,Travel & Local,11-01-2017,2,1000,12,FALSE
7070,bz Basel News,NEWS_AND_MAGAZINES,2.2,23,33M,"1,000+",Free,0,Everyone,News & Magazines,06-06-2018,1,1000,33,FALSE
7071,Contractor City Construction - Heavy Logistics,FAMILY,4.2,31,35M,"5,000+",Free,0,Everyone,Simulation,12-06-2018,1,5000,35,FALSE
7072,Park Limousine: Realistic Limo Parking Simulator,FAMILY,4.8,4,25M,"1,000+",Free,0,Everyone,Simulation,20-07-2018,1,1000,25,FALSE
7075,Inwestor mobile,FINANCE,3.2,124,7.2M,"10,000+",Free,0,Everyone,Finance,03-01-2018,1,10000,7.2,FALSE
7076,BZ Straußenführer,TRAVEL_AND_LOCAL,4.3,291,14M,"10,000+",Free,0,Everyone,Travel & Local,17-03-2016,1,10000,14,FALSE
7078,Putzmeister Experts,TOOLS,4.6,21,8.9M,"1,000+",Free,0,Everyone,Tools,08-05-2018,1,1000,8.9,FALSE
7080,Bubble,TOOLS,4.5,31621,208k,"5,000,000+",Free,0,Everyone,Tools,10-07-2011,2,5000000,0.208,TRUE
7082,CA Service Management,BUSINESS,3.4,91,8.3M,"10,000+",Free,0,Everyone,Business,20-03-2018,3,10000,8.3,FALSE
7085,CA Mobile OTP,TOOLS,3.3,688,5.5M,"100,000+",Free,0,Everyone,Tools,05-09-2017,2,100000,5.5,FALSE
7086,CA Lottery Official App,FAMILY,4.2,7000,26M,"1,000,000+",Free,0,Teen,Entertainment,02-08-2018,3,1000000,26,FALSE
7088,CA Case Management,BUSINESS,2.4,16,5.2M,500+,Free,0,Everyone,Business,04-05-2016,1,500,5.2,FALSE
7089,CA UIM Mobile,BUSINESS,3.2,54,7.7M,"1,000+",Free,0,Everyone,Business,29-02-2016,8,1000,7.7,FALSE
7090,CA Clarity Mobile Time Manager,BUSINESS,3.1,104,5.3M,"10,000+",Free,0,Everyone,Business,14-05-2015,2,10000,5.3,FALSE
7091,CA Auth ID,TOOLS,3.8,39,375k,"10,000+",Free,0,Teen,Tools,17-10-2014,2,10000,0.375,TRUE
7093,CA Speakers Free,LIFESTYLE,4.8,74,2.9M,"5,000+",Free,0,Teen,Lifestyle,30-09-2015,1,5000,2.9,FALSE
7094,CA World '17,PRODUCTIVITY,3.7,7,18M,"1,000+",Free,0,Teen,Productivity,10-06-2018,7,1000,18,FALSE
7095,CA DMV,TOOLS,4.2,5463,6.0M,"1,000,000+",Free,0,Everyone,Tools,25-08-2017,4,1000000,6,FALSE
7096,Save.ca,SHOPPING,3.7,2094,34M,"100,000+",Free,0,Everyone,Shopping,02-07-2018,4,100000,34,FALSE
7097,California Cop Assist CA Cop,PRODUCTIVITY,3,5,7.0M,100+,Paid,4.99,Everyone,Productivity,11-02-2014,1,100,7,FALSE
7098,CA Laws 2018 (California Laws and Codes),BOOKS_AND_REFERENCE,3.9,56,38M,"5,000+",Free,0,Everyone,Books & Reference,24-03-2018,1,5000,38,FALSE
7099,California Cameras - Traffic,TRAVEL_AND_LOCAL,4,305,5.4M,"10,000+",Free,0,Everyone,Travel & Local,20-06-2018,6,10000,5.4,FALSE
7100,CA Speakers,LIFESTYLE,5,12,1.2M,100+,Paid,0.99,Teen,Lifestyle,25-03-2014,1,100,1.2,FALSE
7102,CB Radio Chat - for friends!,COMMUNICATION,4,17998,7.9M,"1,000,000+",Free,0,Teen,Communication,27-03-2018,2,1000000,7.9,FALSE
7103,Truck Chat & CB for Truckers,MAPS_AND_NAVIGATION,2.7,89,2.3M,"10,000+",Free,0,Mature 17+,Maps & Navigation,31-07-2018,1,10000,2.3,FALSE
7104,CB Frequencies FREE!,TOOLS,3.1,364,2.3M,"100,000+",Free,0,Everyone,Tools,02-03-2018,2,100000,2.3,FALSE
7105,CB On Mobile,COMMUNICATION,4.1,901,323k,"100,000+",Free,0,Teen,Communication,26-04-2017,1,100000,0.323,TRUE
7107,CB Frequencies,TOOLS,4,5,1.4M,100+,Paid,0.99,Everyone,Tools,24-12-2015,1,100,1.4,FALSE
7108,Virtual Walkie Talkie,COMMUNICATION,3.8,21785,2.5M,"1,000,000+",Free,0,Everyone,Communication,13-08-2015,1,1000000,2.5,FALSE
7109,CB Outdoors,FAMILY,3.8,5,12M,"1,000+",Free,0,Everyone,Education,30-05-2017,1,1000,12,FALSE
7110,Viking CB Radios,BUSINESS,4.3,6,15M,"1,000+",Free,0,Everyone,Business,24-05-2017,1,1000,15,FALSE
7111,Frequencies Free,TOOLS,3.5,382,3.1M,"100,000+",Free,0,Everyone,Tools,04-02-2018,1,100000,3.1,FALSE
7112,CB-Mobile Banking,FINANCE,4.5,96,12M,"10,000+",Free,0,Everyone,Finance,22-06-2018,4,10000,12,FALSE
7113,CBRadioTab,TOOLS,3.9,127,1.5M,"50,000+",Free,0,Everyone,Tools,01-04-2017,1,50000,1.5,FALSE
7115,CB Bank Mobile Banking,FINANCE,4.5,1308,3.7M,"100,000+",Free,0,Everyone,Finance,08-06-2015,13,100000,3.7,FALSE
7118,CB Underground,LIFESTYLE,3.3,3,7.4M,500+,Free,0,Everyone,Lifestyle,15-09-2015,1,500,7.4,FALSE
7119,CB Background - Free HD Wallpaper Images,PERSONALIZATION,4.1,4538,3.3M,"1,000,000+",Free,0,Everyone,Personalization,24-03-2018,3,1000000,3.3,FALSE
7122,CB Fit,HEALTH_AND_FITNESS,5,1,7.8M,10+,Free,0,Everyone,Health & Fitness,09-07-2018,4,10,7.8,FALSE
7124,Channel 19,COMMUNICATION,3.7,916,12M,"100,000+",Free,0,Mature 17+,Communication,13-07-2018,2,100000,12,FALSE
7125,Citizens Bank - CB Mobile,FINANCE,4.8,6,11M,"1,000+",Free,0,Everyone,Finance,02-08-2018,4,1000,11,FALSE
7126,CB Mobile Access,FINANCE,1.5,57,25M,"1,000+",Free,0,Everyone,Finance,26-02-2018,4,1000,25,FALSE
7127,CB VIDEO VISION,PHOTOGRAPHY,5,13,2.6M,100+,Free,0,Everyone,Photography,12-09-2017,0,100,2.6,FALSE
7128,CB Hair Png - New Hair Png For CB Editing,PHOTOGRAPHY,4.6,26,7.2M,500+,Free,0,Everyone,Photography,29-07-2018,2,500,7.2,FALSE
7131,C B Patel Health Club,HEALTH_AND_FITNESS,5,5,14M,100+,Free,0,Everyone,Health & Fitness,02-07-2018,1,100,14,FALSE
7132,CB Trader,FINANCE,4.7,11,2.2M,"1,000+",Free,0,Everyone,Finance,11-04-2018,1,1000,2.2,FALSE
7134,Football-CB GO Clock Theme,PERSONALIZATION,4.7,26,5.6M,"1,000+",Free,0,Everyone,Personalization,03-03-2017,1,1000,5.6,FALSE
7136,CB News,FAMILY,5,7,20M,50+,Free,0,Everyone,Education,10-09-2016,1,50,20,FALSE
7137,CB Pay,FINANCE,4.5,198,11M,"10,000+",Free,0,Everyone,Finance,09-07-2018,1,10000,11,FALSE
7139,CB Register,FAMILY,5,1,5.6M,10+,Free,0,Everyone,Entertainment,27-06-2018,1,10,5.6,FALSE
7142,Cb browser,COMMUNICATION,5,5,3.7M,50+,Free,0,Everyone,Communication,02-04-2018,1,50,3.7,FALSE
7143,CB Edits PNG & CB Backgrounds,PHOTOGRAPHY,4.2,17,3.4M,"5,000+",Free,0,Everyone,Photography,20-07-2018,1,5000,3.4,FALSE
7144,CB Mobile Biz,FINANCE,1,3,8.4M,500+,Free,0,Everyone,Finance,22-02-2016,4,500,8.4,FALSE
7145,Antenna Tool Premium,TOOLS,4.5,14,2.9M,500+,Paid,0.99,Everyone,Tools,26-10-2017,2,500,2.9,FALSE
7146,Antenna Tool,TOOLS,4.2,522,2.9M,"50,000+",Free,0,Everyone,Tools,26-10-2017,2,50000,2.9,FALSE
7147,CB Heroes,SOCIAL,5,5,1.8M,5+,Free,0,Everyone,Social,04-08-2018,1,5,1.8,FALSE
7148,Frequencies,TOOLS,4.2,11,3.1M,500+,Paid,0.99,Everyone,Tools,04-02-2018,1,500,3.1,FALSE
7149,Creative Destruction,GAME,4.4,201426,80M,"5,000,000+",Free,0,Teen,Action,02-08-2018,1,5000000,80,FALSE
7150,CD Library,PRODUCTIVITY,3.9,44,3.3M,"10,000+",Free,0,Everyone,Productivity,18-02-2017,5,10000,3.3,FALSE
7151,Sonic CD Classic,GAME,4.6,26138,15M,"1,000,000+",Free,0,Everyone,Action,14-02-2018,1,1000000,15,FALSE
7152,ARK: Survival Evolved,GAME,3.8,51523,36M,"500,000+",Free,0,Teen,Adventure,02-08-2018,1,500000,36,FALSE
7155,DIY Crafts Cds,LIFESTYLE,4,209,3.1M,"50,000+",Free,0,Everyone,Lifestyle,24-01-2017,3,50000,3.1,FALSE
7162,Bootable Methods(USB-CD-DVD),BOOKS_AND_REFERENCE,3.4,37,3.4M,"10,000+",Free,0,Everyone,Books & Reference,31-05-2018,1,10000,3.4,FALSE
7164,CD CHOICE TUBE,FAMILY,5,10,5.8M,500+,Free,0,Everyone,Entertainment,23-07-2017,0,500,5.8,FALSE
7165,My Movies Pro - Movie & TV Collection Library,LIFESTYLE,4.6,6477,20M,"10,000+",Paid,7.99,Everyone,Lifestyle,16-07-2018,2,10000,20,FALSE
7170,Yazdani Cd Center EllahAbad Official App,FAMILY,5,8,3.8M,500+,Free,0,Everyone,Entertainment,12-01-2018,2,500,3.8,FALSE
7175,Disc Label Print,TOOLS,3,262,37M,"10,000+",Free,0,Everyone,Tools,20-09-2016,1,10000,37,FALSE
7178,Nero AirBurn,VIDEO_PLAYERS,4.2,1008,1.7M,"100,000+",Free,0,Everyone,Video Players & Editors,26-06-2015,1,100000,1.7,FALSE
7179,CD COMET,MAPS_AND_NAVIGATION,4.3,12,2.6M,100+,Free,0,Everyone,Maps & Navigation,04-08-2018,4,100,2.6,FALSE
7186,DIY CD Craft Ideas,LIFESTYLE,4.4,5,4.6M,"1,000+",Free,0,Everyone,Lifestyle,14-01-2017,1,1000,4.6,FALSE
7187,РееI Smart Remote MP3 CD Player,TOOLS,3.2,27,2.7M,"5,000+",Free,0,Everyone,Tools,22-01-2018,1,5000,2.7,FALSE
7191,Music Collector Inventory Organizer UPC Discogs,LIFESTYLE,3.5,155,12M,"10,000+",Free,0,Everyone,Lifestyle,13-10-2017,3,10000,12,FALSE
7192,CE on the go,TOOLS,4.4,79,3.7M,"10,000+",Free,0,Everyone,Tools,15-02-2018,1,10000,3.7,FALSE
7193,CE Map - Interactive Conan Exiles Map,MAPS_AND_NAVIGATION,4.5,62,1.6M,"1,000+",Paid,0.99,Everyone,Maps & Navigation,30-06-2018,1,1000,1.6,FALSE
7194,CE Broker,FAMILY,3.7,190,12M,"10,000+",Free,0,Everyone,Education,22-03-2017,2,10000,12,FALSE
7195,CE Smart,TOOLS,5,3,29M,100+,Free,0,Everyone,Tools,28-05-2018,2,100,29,FALSE
7196,PAC-MAN CE DX,GAME,4.5,1692,36M,"10,000+",Paid,4.99,Everyone,Arcade,23-04-2018,1,10000,36,FALSE
7197,CEHQ - CE Credits for Nurses,FAMILY,4.5,12,4.0M,"1,000+",Free,0,Everyone,Education,25-05-2018,3,1000,4,FALSE
7198,Theatre of the Absurd CE(Full),FAMILY,4.1,1143,15M,"10,000+",Paid,2.99,Everyone 10+,Casual,21-05-2013,1,10000,15,FALSE
7200,OE TRACKER CE Attendance App,MEDICAL,3.4,16,7.8M,"5,000+",Free,0,Everyone,Medical,20-03-2018,1,5000,7.8,FALSE
7201,Professor Online SEDUC-CE,FAMILY,4.1,188,4.6M,"10,000+",Free,0,Everyone,Education,06-07-2018,1,10000,4.6,FALSE
7204,TI-84 CE Graphing Calculator Manual TI 84,FAMILY,5,1,27M,100+,Paid,4.99,Everyone,Education,28-03-2018,1,100,27,FALSE
7205,Ultra CE calculator,SPORTS,4.2,28,7.3M,"1,000+",Free,0,Everyone,Sports,17-06-2018,1,1000,7.3,FALSE
7206,Shiver: Moonlit Grove CE,FAMILY,4.1,3433,23M,"50,000+",Free,0,Everyone 10+,Casual,14-03-2016,1,50000,23,FALSE
7207,Beast of Lycan Isle CE,FAMILY,4.1,2683,20M,"50,000+",Free,0,Everyone 10+,Casual,23-01-2014,1,50000,20,FALSE
7209,Volvo CE Insider,BUSINESS,4.2,45,24M,"1,000+",Free,0,Everyone,Business,16-03-2018,1,1000,24,FALSE
7210,Grim Tales: The Wishes CE,GAME,4.3,4923,20M,"100,000+",Free,0,Everyone 10+,Adventure,26-08-2015,1,100000,20,FALSE
7212,MCQ CE IT,FAMILY,5,22,3.6M,"1,000+",Free,0,Everyone,Education,07-11-2017,2,1000,3.6,FALSE
7213,Placement Tips for BE (CE/IT),FAMILY,4.4,7,6.3M,500+,Free,0,Everyone,Education,24-06-2016,1,500,6.3,FALSE
7215,Depths of Betrayal CE (Full),FAMILY,4.3,363,14M,"1,000+",Paid,2.99,Everyone 10+,Casual,19-08-2013,1,1000,14,FALSE
7216,Merck CE,BUSINESS,4.5,2,25M,100+,Free,0,Everyone,Business,13-02-2017,1,100,25,FALSE
7218,Magana Jari ce Littafi Na Uku : Part 3 of 3,FAMILY,4.8,65,55M,"5,000+",Free,0,Everyone,Education,19-11-2017,1,5000,55,FALSE
7219,CCleaner,TOOLS,4.4,885187,22M,"50,000,000+",Free,0,Everyone,Tools,19-07-2018,4,50000000,22,FALSE
7223,Terminal Emulator for Android,TOOLS,4.4,113951,551k,"10,000,000+",Free,0,Everyone,Tools,15-04-2015,1,10000000,0.551,TRUE
7229,Pregnancy Tracker & Countdown to Baby Due Date,PARENTING,4.7,658087,62M,"10,000,000+",Free,0,Everyone,Parenting,24-05-2018,3,10000000,62,FALSE
7235,CrossFire: Legends,GAME,4.3,144040,29M,"5,000,000+",Free,0,Teen,Action,25-07-2018,1,5000000,29,FALSE
7236,CF.lumen,TOOLS,4.4,4901,1.9M,"100,000+",Free,0,Everyone,Tools,09-02-2017,3,100000,1.9,FALSE
7237,CF-Bench Pro,TOOLS,4.6,159,29k,"1,000+",Paid,1.49,Everyone,Tools,23-06-2011,1,1000,0.029,TRUE
7238,CF SHOP!,LIFESTYLE,2.8,88,43M,"10,000+",Free,0,Everyone,Lifestyle,30-06-2018,1,10000,43,FALSE
7239,CF Life,FAMILY,5,4,8.3M,100+,Free,0,Everyone,Education,27-06-2018,3,100,8.3,FALSE
7241,CF-Bench,TOOLS,4.4,2132,103k,"100,000+",Free,0,Everyone,Tools,03-07-2013,1,100000,0.103,TRUE
7242,CF Appreciation,LIFESTYLE,2,11,6.2M,"1,000+",Free,0,Everyone,Lifestyle,12-06-2018,2,1000,6.2,FALSE
7243,Unity CF,LIFESTYLE,5,5,8.3M,100+,Free,0,Everyone,Lifestyle,12-04-2016,1,100,8.3,FALSE
7244,Next Launcher 3D Bold-CF Theme,PERSONALIZATION,4.4,175,5.5M,"1,000+",Paid,0.99,Everyone,Personalization,11-01-2014,1,1000,5.5,FALSE
7245,Overcomers CF - GA,LIFESTYLE,5,7,11M,100+,Free,0,Everyone,Lifestyle,20-03-2017,1,100,11,FALSE
7247,CF Chat: Connecting Friends,COMMUNICATION,3.4,5,2.4M,100+,Free,0,Teen,Communication,27-04-2016,1,100,2.4,FALSE
7248,CF Invest,FINANCE,4.4,11,4.6M,500+,Free,0,Everyone,Finance,02-02-2018,1,500,4.6,FALSE
7250,iOBD2-CF,TOOLS,3.4,5,21M,500+,Free,0,Everyone,Tools,26-12-2016,1,500,21,FALSE
7253,CF Calculator,LIFESTYLE,3.3,25,4.7M,"1,000+",Free,0,Everyone,Lifestyle,10-03-2015,1,1000,4.7,FALSE
7254,CF Climb,LIFESTYLE,1.5,2,3.0M,100+,Free,0,Everyone,Lifestyle,07-06-2018,3,100,3,FALSE
7258,CF,FINANCE,5,2,2.0M,100+,Free,0,Everyone,Finance,30-03-2016,1,100,2,FALSE
7260,CF cal,TOOLS,4.3,123,2.9M,"10,000+",Free,0,Everyone,Tools,09-02-2016,1,10000,2.9,FALSE
7261,CF GeneE,MEDICAL,4.3,16,40M,"1,000+",Free,0,Everyone,Medical,31-05-2018,5,1000,40,FALSE
7266,Thrive CF,HEALTH_AND_FITNESS,2.2,6,8.0M,100+,Free,0,Everyone,Health & Fitness,05-01-2018,1,100,8,FALSE
7267,Special Forces Group 2,GAME,4.6,1432809,29M,"10,000,000+",Free,0,Mature 17+,Action,29-07-2018,3,10000000,29,FALSE
7270,CF Townsville,HEALTH_AND_FITNESS,5,4,14M,100+,Free,0,Everyone,Health & Fitness,09-07-2018,4,100,14,FALSE
7273,"Cystic Fibrosis Symptoms, Doctors & Treatments",HEALTH_AND_FITNESS,4.7,6,9.7M,100+,Free,0,Teen,Health & Fitness,24-04-2018,1,100,9.7,FALSE
7280,Casa CF,HEALTH_AND_FITNESS,4.7,12,6.3M,500+,Free,0,Everyone,Health & Fitness,12-07-2018,3,500,6.3,FALSE
7281,CampGladiator,HEALTH_AND_FITNESS,3.5,293,19M,"50,000+",Free,0,Everyone,Health & Fitness,20-07-2018,2,50000,19,FALSE
7282,CG Creative Sets: 2D/3D Artist,NEWS_AND_MAGAZINES,4.3,117,5.0M,"10,000+",Free,0,Everyone,News & Magazines,22-06-2016,3,10000,5,FALSE
7284,CG Daily News,NEWS_AND_MAGAZINES,4.3,65,3.5M,"10,000+",Free,0,Everyone,News & Magazines,29-04-2018,8,10000,3.5,FALSE
